Quarter,State,Colonies_Added_And_Replaced,Max_Colonies,Pct_Affected_Deadout,Pct_Affected_Disease,Pct_Affected_Other,Pct_Affected_Pesticides,Pct_Affected_Pests,Pct_Affected_Unknown,Pct_Affected_Varroa_Mites,Num_Renovated,Pct_Renovated,Max_Colonies_Pct_Change,Pct_Affected_Colony_Collapse_Disorder
2022_Q2,VERMONT,3300.0,8500.0,2.0,0.0,1.3,0.7,1.5,,21.2,160.0,2.0,13.333333333333334,3.294117647058824
2022_Q3,VERMONT,910.0,10000.0,2.0,0.7,2.1,0.0,1.0,0.6,32.4,1800.0,18.0,17.647058823529413,0.2
2022_Q4,VERMONT,400.0,10000.0,4.0,1.1,0.0,0.6,3.2,0.0,12.0,,0.0,0.0,0.4
2023_Q1,VERMONT,30.0,10000.0,4.0,,0.0,,,1.6,3.1,40.0,,0.0,0.4
2023_Q2,VERMONT,990.0,9500.0,2.0,0.0,,0.8,0.5,1.2,9.7,210.0,2.0,-5.0,0.0
2015_Q1,VIRGINIA,800.0,9000.0,28.0,2.3,9.8,0.0,9.4,11.9,19.0,460.0,5.0,,
2015_Q2,VIRGINIA,2100.0,7500.0,4.0,1.8,3.0,0.2,13.0,4.5,26.2,430.0,6.0,-16.666666666666664,
2015_Q3,VIRGINIA,520.0,8000.0,9.0,1.3,3.5,3.7,14.2,8.9,29.0,220.0,3.0,6.666666666666667,
2015_Q4,VIRGINIA,0.0,7500.0,10.0,0.4,5.8,0.0,17.2,10.4,26.3,350.0,5.0,-6.25,
2016_Q1,VIRGINIA,560.0,6500.0,17.0,0.0,5.0,0.4,7.3,3.8,32.7,70.0,1.0,-13.333333333333334,
2016_Q2,VIRGINIA,2200.0,6500.0,4.0,6.8,7.3,6.0,4.2,2.9,23.1,480.0,7.0,0.0,
2016_Q3,VIRGINIA,460.0,8000.0,10.0,1.1,5.3,2.3,24.1,3.6,39.1,360.0,5.0,23.076923076923077,
2016_Q4,VIRGINIA,230.0,7000.0,10.0,2.0,1.8,0.0,19.9,5.1,31.4,10.0,0.0,-12.5,
2017_Q1,VIRGINIA,1900.0,8000.0,18.0,2.8,7.4,3.2,12.8,8.4,21.4,280.0,4.0,14.285714285714285,
2017_Q2,VIRGINIA,3100.0,9500.0,11.0,0.9,1.8,5.0,18.0,4.8,18.7,1100.0,12.0,18.75,
2017_Q3,VIRGINIA,430.0,11500.0,10.0,1.5,4.4,0.5,26.5,1.6,50.3,430.0,4.0,21.052631578947366,
2017_Q4,VIRGINIA,300.0,9500.0,12.0,1.3,6.9,7.5,20.6,3.9,20.9,210.0,2.0,-17.391304347826086,
2018_Q1,VIRGINIA,540.0,7000.0,30.0,0.3,7.7,3.9,11.3,16.3,26.0,160.0,2.0,-26.31578947368421,
2018_Q2,VIRGINIA,2600.0,6000.0,8.0,3.2,23.1,1.3,18.8,1.5,22.7,700.0,12.0,-14.285714285714285,
2018_Q3,VIRGINIA,1000.0,7500.0,8.0,2.6,11.6,7.7,28.5,1.7,39.0,990.0,13.0,25.0,
2018_Q4,VIRGINIA,80.0,7000.0,16.0,12.1,5.8,13.1,38.4,2.8,57.1,1300.0,19.0,-6.666666666666667,
2019_Q1,VIRGINIA,80.0,5500.0,20.0,0.8,3.9,0.3,12.8,9.3,16.6,110.0,2.0,-21.428571428571427,2.727272727272727
2019_Q3,VIRGINIA,350.0,9000.0,6.0,0.9,2.7,1.3,18.3,3.1,37.9,820.0,9.0,63.63636363636363,0.8888888888888888
2019_Q4,VIRGINIA,10.0,8000.0,15.0,0.4,5.3,0.0,18.6,6.0,37.7,190.0,2.0,-11.11111111111111,2.625
2020_Q1,VIRGINIA,1600.0,7000.0,16.0,,3.8,,10.6,3.5,17.5,60.0,1.0,-12.5,5.285714285714286
2020_Q2,VIRGINIA,4800.0,8000.0,15.0,,7.9,,7.9,1.1,33.7,1300.0,16.0,14.285714285714285,2.125
2020_Q3,VIRGINIA,910.0,8500.0,14.0,,4.1,,8.3,5.8,27.5,730.0,9.0,6.25,1.8823529411764703
2020_Q4,VIRGINIA,70.0,8500.0,12.0,1.6,5.4,2.0,13.6,2.9,30.3,450.0,5.0,0.0,1.8823529411764703
2021_Q1,VIRGINIA,1800.0,7500.0,19.0,0.0,3.9,1.9,1.0,4.9,11.9,50.0,1.0,-11.76470588235294,11.200000000000001
2021_Q2,VIRGINIA,3100.0,8500.0,6.0,3.6,2.7,2.1,6.3,3.7,13.3,820.0,10.0,13.333333333333334,1.411764705882353
2021_Q3,VIRGINIA,530.0,10500.0,8.0,0.9,4.6,0.8,12.1,1.9,19.2,750.0,7.0,23.52941176470588,3.1428571428571432
2021_Q4,VIRGINIA,160.0,8500.0,11.0,0.8,5.2,0.5,19.1,3.2,31.8,210.0,2.0,-19.047619047619047,3.294117647058824
2022_Q1,VIRGINIA,1100.0,9500.0,18.0,2.5,12.0,,13.9,7.8,25.7,200.0,2.0,11.76470588235294,6.947368421052631
2022_Q2,VIRGINIA,2900.0,10500.0,6.0,0.9,18.1,0.6,21.7,1.7,30.8,680.0,6.0,10.526315789473683,0.9523809523809524
2022_Q3,VIRGINIA,850.0,12000.0,8.0,0.6,1.6,2.3,13.9,7.2,34.5,1100.0,9.0,14.285714285714285,0.5
2022_Q4,VIRGINIA,300.0,10500.0,12.0,,6.4,0.0,20.9,3.9,43.3,750.0,7.0,-12.5,1.9047619047619049
2023_Q1,VIRGINIA,470.0,10500.0,11.0,,4.2,,10.5,4.8,22.6,150.0,1.0,0.0,1.5238095238095237
2023_Q2,VIRGINIA,3800.0,10500.0,6.0,0.8,6.6,0.0,7.5,3.0,23.3,1300.0,12.0,0.0,1.3333333333333335
2015_Q1,WASHINGTON,13500.0,105000.0,13.0,0.3,6.0,3.6,0.5,1.1,21.5,9000.0,9.0,,
2015_Q2,WASHINGTON,15000.0,127000.0,4.0,2.2,3.2,2.0,0.2,0.5,48.7,13000.0,10.0,20.952380952380953,
2015_Q3,WASHINGTON,1800.0,97000.0,12.0,2.3,3.8,1.4,3.7,0.3,45.6,20000.0,21.0,-23.62204724409449,
2015_Q4,WASHINGTON,330.0,89000.0,7.0,0.1,3.0,0.3,0.1,1.5,6.9,170.0,0.0,-8.24742268041237,
2016_Q1,WASHINGTON,5500.0,146000.0,9.0,1.3,1.9,1.7,10.5,5.1,23.3,1200.0,1.0,64.04494382022472,
2016_Q2,WASHINGTON,21000.0,143000.0,4.0,3.3,11.1,3.1,11.4,0.6,40.9,11500.0,8.0,-2.054794520547945,
2016_Q3,WASHINGTON,7500.0,74000.0,7.0,0.9,4.3,19.1,1.4,0.1,65.2,2000.0,3.0,-48.25174825174825,
2016_Q4,WASHINGTON,3100.0,97000.0,9.0,3.7,4.5,9.1,4.6,0.3,21.4,130.0,0.0,31.08108108108108,
2017_Q1,WASHINGTON,8500.0,104000.0,9.0,0.0,8.0,0.0,0.1,4.4,6.8,0.0,0.0,7.216494845360824,
2017_Q2,WASHINGTON,30000.0,111000.0,6.0,4.2,3.6,7.5,5.0,0.4,21.3,20000.0,18.0,6.730769230769231,
2017_Q3,WASHINGTON,5500.0,92000.0,18.0,2.0,0.7,1.2,2.7,2.4,23.7,10500.0,11.0,-17.117117117117118,
2017_Q4,WASHINGTON,2900.0,72000.0,6.0,,0.4,0.3,6.0,0.2,21.7,14000.0,19.0,-21.73913043478261,
2018_Q1,WASHINGTON,7000.0,90000.0,5.0,1.0,0.4,1.9,0.9,0.4,8.5,870.0,1.0,25.0,
2018_Q2,WASHINGTON,15500.0,122000.0,6.0,7.6,7.1,7.6,9.4,0.6,55.9,19000.0,16.0,35.55555555555556,
2018_Q3,WASHINGTON,7000.0,84000.0,14.0,0.6,9.9,2.7,0.6,2.8,7.1,3600.0,4.0,-31.147540983606557,
2018_Q4,WASHINGTON,5500.0,81000.0,14.0,11.7,3.3,4.9,0.5,1.3,34.5,1400.0,2.0,-3.571428571428571,
2019_Q1,WASHINGTON,5500.0,75000.0,9.0,0.6,0.8,0.3,0.8,0.2,22.3,2200.0,3.0,-7.4074074074074066,7.333333333333333
2019_Q3,WASHINGTON,12000.0,97000.0,22.0,2.5,9.4,4.6,0.9,0.3,47.3,10000.0,10.0,29.333333333333332,4.639175257731959
2019_Q4,WASHINGTON,810.0,93000.0,13.0,0.6,2.9,19.6,2.3,3.2,40.3,100.0,,-4.123711340206185,7.526881720430108
2020_Q1,WASHINGTON,580.0,74000.0,2.0,,,0.5,,,1.7,150.0,,-20.43010752688172,8.783783783783784
2020_Q2,WASHINGTON,5000.0,114000.0,3.0,0.7,1.3,1.0,,,10.6,3300.0,3.0,54.054054054054056,0.32456140350877194
2020_Q3,WASHINGTON,5000.0,104000.0,7.0,,1.3,10.5,,0.6,19.2,8500.0,8.0,-8.771929824561402,2.403846153846154
2020_Q4,WASHINGTON,6000.0,103000.0,16.0,22.9,4.7,2.6,20.2,4.4,25.5,2000.0,2.0,-0.9615384615384616,10.194174757281553
2021_Q1,WASHINGTON,9500.0,70000.0,8.0,1.0,4.5,,2.3,,14.8,850.0,1.0,-32.038834951456316,2.142857142857143
2021_Q2,WASHINGTON,9500.0,122000.0,2.0,8.4,4.7,1.2,19.1,,31.7,2600.0,2.0,74.28571428571429,0.19672131147540983
2021_Q3,WASHINGTON,4300.0,79000.0,6.0,4.9,12.7,2.3,2.2,1.6,34.3,15500.0,20.0,-35.24590163934426,1.89873417721519
2021_Q4,WASHINGTON,1400.0,83000.0,8.0,2.0,7.6,2.5,2.7,0.8,42.3,2300.0,3.0,5.063291139240507,5.421686746987952
2022_Q1,WASHINGTON,1400.0,102000.0,7.0,3.6,2.6,0.0,4.0,,8.3,6000.0,6.0,22.89156626506024,3.3333333333333335
2022_Q2,WASHINGTON,12500.0,109000.0,13.0,4.3,14.2,3.4,7.3,1.6,50.8,23000.0,21.0,6.862745098039216,1.834862385321101
2022_Q3,WASHINGTON,2800.0,84000.0,4.0,,,0.0,,0.7,11.1,1100.0,1.0,-22.93577981651376,1.4285714285714286
2022_Q4,WASHINGTON,540.0,89000.0,8.0,0.0,4.2,,6.4,8.2,34.0,220.0,,5.952380952380952,3.146067415730337
2023_Q1,WASHINGTON,19000.0,81000.0,17.0,2.3,6.4,2.5,2.4,4.5,12.1,250.0,,-8.98876404494382,16.666666666666664
2023_Q2,WASHINGTON,18500.0,123000.0,11.0,6.1,4.3,9.2,1.0,,41.6,15500.0,13.0,51.85185185185185,1.951219512195122
2015_Q1,WEST VIRGINIA,570.0,6000.0,30.0,2.2,14.6,2.1,7.3,6.1,18.0,60.0,1.0,,
2015_Q2,WEST VIRGINIA,2900.0,4700.0,12.0,0.6,4.6,2.7,8.3,4.4,15.6,590.0,13.0,-21.666666666666668,
2015_Q3,WEST VIRGINIA,300.0,7000.0,4.0,1.0,3.0,1.5,5.3,1.1,21.7,270.0,4.0,48.93617021276596,
2015_Q4,WEST VIRGINIA,190.0,7000.0,9.0,1.3,8.2,3.0,4.5,0.6,18.8,140.0,2.0,0.0,
2016_Q1,WEST VIRGINIA,0.0,8000.0,21.0,1.1,6.9,0.6,2.9,6.5,21.9,0.0,0.0,14.285714285714285,
2016_Q2,WEST VIRGINIA,2600.0,7000.0,14.0,4.2,14.7,0.0,0.8,0.7,20.1,160.0,2.0,-12.5,
2016_Q3,WEST VIRGINIA,130.0,7500.0,3.0,3.6,8.1,0.1,7.1,0.4,41.5,220.0,3.0,7.142857142857142,
2016_Q4,WEST VIRGINIA,80.0,7500.0,13.0,1.1,4.3,1.1,2.3,2.8,23.8,60.0,1.0,0.0,
2017_Q1,WEST VIRGINIA,450.0,8000.0,10.0,0.2,11.9,0.0,1.0,1.3,15.8,100.0,1.0,6.666666666666667,
2017_Q2,WEST VIRGINIA,4100.0,7500.0,5.0,1.8,3.7,0.4,1.6,1.6,11.6,2500.0,33.0,-6.25,
2017_Q3,WEST VIRGINIA,440.0,9000.0,10.0,1.4,9.5,0.6,6.2,3.8,23.2,1900.0,21.0,20.0,
2017_Q4,WEST VIRGINIA,70.0,8500.0,14.0,2.4,7.8,0.1,5.3,3.6,60.1,1600.0,19.0,-5.555555555555555,
2018_Q1,WEST VIRGINIA,330.0,8500.0,29.0,2.0,20.8,3.4,8.0,4.9,15.0,60.0,1.0,0.0,
2018_Q2,WEST VIRGINIA,2300.0,7000.0,8.0,0.9,13.6,2.9,7.5,7.9,13.8,550.0,8.0,-17.647058823529413,
2018_Q3,WEST VIRGINIA,170.0,8000.0,7.0,0.3,6.8,0.3,52.6,2.1,57.0,1200.0,15.0,14.285714285714285,
2018_Q4,WEST VIRGINIA,50.0,7000.0,17.0,0.6,4.2,7.2,15.2,6.8,29.5,70.0,1.0,-12.5,
2019_Q1,WEST VIRGINIA,20.0,7000.0,19.0,1.1,5.0,0.2,3.2,1.3,10.3,60.0,1.0,0.0,7.571428571428572
2019_Q3,WEST VIRGINIA,200.0,10000.0,11.0,0.7,6.9,2.7,10.7,0.3,33.7,1100.0,11.0,42.857142857142854,2.9000000000000004
2019_Q4,WEST VIRGINIA,30.0,8000.0,19.0,1.1,6.1,0.4,10.7,2.2,65.8,1600.0,20.0,-20.0,10.875
2020_Q1,WEST VIRGINIA,600.0,8000.0,14.0,1.3,2.6,0.6,7.0,,17.3,680.0,9.0,0.0,2.5
2020_Q2,WEST VIRGINIA,1600.0,7500.0,8.0,0.7,2.8,0.5,1.8,1.9,46.2,1500.0,20.0,-6.25,1.7333333333333332
2020_Q3,WEST VIRGINIA,210.0,8000.0,7.0,4.7,1.7,4.7,10.1,2.6,17.7,800.0,10.0,6.666666666666667,6.0
2020_Q4,WEST VIRGINIA,120.0,7500.0,7.0,,4.5,1.0,4.3,1.1,7.2,800.0,11.0,-6.25,2.0
2021_Q1,WEST VIRGINIA,200.0,9000.0,13.0,0.7,1.2,2.6,3.3,3.1,13.6,460.0,5.0,20.0,5.333333333333334
2021_Q2,WEST VIRGINIA,1900.0,9000.0,2.0,1.1,1.0,0.0,3.9,2.2,5.2,390.0,4.0,0.0,0.4444444444444444
2021_Q3,WEST VIRGINIA,320.0,8000.0,7.0,10.2,2.8,9.9,15.1,1.2,24.7,220.0,3.0,-11.11111111111111,2.25
2021_Q4,WEST VIRGINIA,10.0,7500.0,7.0,0.6,1.0,1.9,6.3,3.1,13.8,100.0,1.0,-6.25,3.4666666666666663
2022_Q1,WEST VIRGINIA,1000.0,5000.0,20.0,1.7,6.0,1.2,7.4,0.9,15.8,200.0,4.0,-33.33333333333333,7.3999999999999995
2022_Q2,WEST VIRGINIA,2400.0,7500.0,3.0,3.6,1.0,0.0,7.4,0.9,13.1,2600.0,35.0,50.0,1.6
2022_Q3,WEST VIRGINIA,520.0,8000.0,5.0,3.8,,3.4,9.2,2.1,14.8,660.0,8.0,6.666666666666667,0.8750000000000001
2022_Q4,WEST VIRGINIA,0.0,8000.0,14.0,0.8,6.4,0.0,3.8,0.5,33.4,220.0,3.0,0.0,1.125
2023_Q1,WEST VIRGINIA,40.0,6000.0,10.0,1.0,2.0,1.1,2.8,3.4,14.5,40.0,1.0,-25.0,7.166666666666667
2023_Q2,WEST VIRGINIA,1400.0,6500.0,5.0,1.8,1.8,0.0,3.2,0.8,31.1,1000.0,15.0,8.333333333333332,0.0
2015_Q1,WISCONSIN,3100.0,29000.0,28.0,2.7,8.3,8.5,1.6,5.8,18.8,2500.0,9.0,,
2015_Q2,WISCONSIN,10000.0,65000.0,7.0,1.0,15.2,8.2,5.6,2.3,35.3,5500.0,9.0,124.13793103448276,
2015_Q3,WISCONSIN,1300.0,62000.0,15.0,8.3,12.6,20.9,20.1,13.5,47.3,4300.0,7.0,-4.615384615384616,
2015_Q4,WISCONSIN,210.0,48000.0,14.0,2.5,6.6,21.9,15.6,21.4,49.4,10.0,0.0,-22.58064516129032,
2016_Q1,WISCONSIN,530.0,21000.0,15.0,1.1,10.8,13.4,1.6,10.4,24.2,0.0,0.0,-56.25,
2016_Q2,WISCONSIN,17500.0,78000.0,7.0,12.8,14.9,12.6,3.7,10.5,23.4,3600.0,5.0,271.42857142857144,
2016_Q3,WISCONSIN,880.0,75000.0,16.0,10.8,5.1,15.8,13.6,11.1,31.5,640.0,1.0,-3.8461538461538463,
2016_Q4,WISCONSIN,10.0,59000.0,13.0,10.0,10.6,10.6,12.2,46.2,69.3,20.0,0.0,-21.333333333333336,
2017_Q1,WISCONSIN,450.0,22000.0,20.0,1.1,4.0,2.0,1.9,10.5,19.0,70.0,,-62.71186440677966,
2017_Q2,WISCONSIN,13000.0,65000.0,6.0,1.7,3.2,2.2,1.7,0.3,13.8,6500.0,10.0,195.45454545454547,
2017_Q3,WISCONSIN,6000.0,75000.0,17.0,18.5,13.0,21.8,21.0,12.1,61.6,9000.0,12.0,15.384615384615385,
2017_Q4,WISCONSIN,530.0,55000.0,15.0,33.1,15.3,22.8,36.9,15.2,53.1,3000.0,5.0,-26.666666666666668,
2018_Q1,WISCONSIN,2800.0,29000.0,16.0,1.2,3.6,1.5,3.7,3.7,14.1,1600.0,6.0,-47.27272727272727,
2018_Q2,WISCONSIN,12000.0,56000.0,12.0,18.3,29.5,27.1,16.9,0.8,32.1,7000.0,13.0,93.10344827586206,
2018_Q3,WISCONSIN,2400.0,69000.0,14.0,2.6,6.1,19.5,32.7,4.3,54.4,3800.0,6.0,23.214285714285715,
2018_Q4,WISCONSIN,1600.0,48000.0,18.0,1.5,7.6,24.5,28.3,5.2,29.9,530.0,1.0,-30.434782608695656,
2019_Q1,WISCONSIN,580.0,17000.0,22.0,0.7,13.8,1.1,3.2,5.0,15.9,100.0,1.0,-64.58333333333334,4.705882352941177
2019_Q3,WISCONSIN,2400.0,63000.0,10.0,13.9,6.5,18.1,20.5,3.9,46.4,10000.0,16.0,270.5882352941177,1.3015873015873016
2019_Q4,WISCONSIN,1800.0,46000.0,18.0,14.8,22.0,14.1,22.1,7.3,40.0,3000.0,7.0,-26.984126984126984,6.304347826086956
2020_Q1,WISCONSIN,700.0,28000.0,7.0,,2.7,,1.9,3.1,9.0,370.0,1.0,-39.130434782608695,5.714285714285714
2020_Q2,WISCONSIN,14000.0,55000.0,3.0,25.0,25.8,25.1,27.3,26.1,46.1,4600.0,8.0,96.42857142857143,0.16363636363636364
2020_Q3,WISCONSIN,970.0,68000.0,12.0,12.9,13.8,26.1,22.8,20.4,43.1,9000.0,13.0,23.636363636363637,2.941176470588235
2020_Q4,WISCONSIN,2800.0,60000.0,13.0,,1.8,7.4,0.6,1.2,29.3,4700.0,8.0,-11.76470588235294,4.5
2021_Q1,WISCONSIN,230.0,44000.0,6.0,,3.6,0.0,,3.2,16.1,170.0,,-26.666666666666668,3.8636363636363633
2021_Q2,WISCONSIN,10000.0,57000.0,4.0,1.2,1.1,15.1,19.3,2.2,26.1,7500.0,13.0,29.545454545454547,1.1754385964912282
2021_Q3,WISCONSIN,1500.0,66000.0,11.0,20.3,15.3,31.2,36.8,8.0,56.0,4300.0,7.0,15.789473684210526,3.1818181818181817
2021_Q4,WISCONSIN,1100.0,47000.0,12.0,0.5,2.5,0.7,,0.7,28.4,150.0,,-28.78787878787879,3.404255319148936
2022_Q1,WISCONSIN,1400.0,53000.0,5.0,,2.0,6.5,,0.5,7.9,240.0,,12.76595744680851,6.037735849056604
2022_Q2,WISCONSIN,7000.0,62000.0,3.0,4.9,9.6,11.8,14.6,6.0,26.9,1300.0,2.0,16.9811320754717,0.2096774193548387
2022_Q3,WISCONSIN,4400.0,58000.0,24.0,7.2,5.0,6.7,7.9,6.9,20.4,8000.0,14.0,-6.451612903225806,4.827586206896552
2022_Q4,WISCONSIN,140.0,47000.0,7.0,19.4,9.9,17.5,21.4,11.7,23.2,380.0,1.0,-18.96551724137931,5.531914893617021
2023_Q1,WISCONSIN,1400.0,29000.0,11.0,0.8,2.7,0.5,0.9,7.2,15.0,270.0,1.0,-38.297872340425535,10.689655172413794
2023_Q2,WISCONSIN,4900.0,52000.0,1.0,47.8,48.1,49.2,9.8,46.8,67.2,1300.0,3.0,79.3103448275862,0.11538461538461539
2015_Q1,WYOMING,2000.0,12000.0,17.0,0.0,0.7,0.0,0.0,0.0,0.9,1400.0,12.0,,
2015_Q2,WYOMING,7500.0,25000.0,13.0,0.8,8.3,3.6,17.9,2.4,19.1,5000.0,20.0,108.33333333333333,
2015_Q3,WYOMING,270.0,35000.0,7.0,6.4,2.0,3.4,11.0,0.4,28.5,440.0,1.0,40.0,
2015_Q4,WYOMING,30.0,25000.0,5.0,6.6,11.3,10.5,3.3,3.9,45.0,0.0,0.0,-28.57142857142857,
2016_Q1,WYOMING,440.0,6500.0,5.0,0.2,0.8,2.5,0.4,1.3,0.0,0.0,0.0,-74.0,
2016_Q2,WYOMING,7500.0,27000.0,10.0,1.2,2.5,0.6,2.6,0.8,7.1,580.0,2.0,315.38461538461536,
2016_Q3,WYOMING,1800.0,40000.0,18.0,0.5,3.4,2.6,3.1,0.3,38.6,1000.0,3.0,48.148148148148145,
2016_Q4,WYOMING,50.0,27000.0,8.0,3.1,1.1,5.2,1.6,0.0,32.2,0.0,0.0,-32.5,
2017_Q1,WYOMING,1300.0,17000.0,21.0,0.2,0.6,0.0,0.0,,0.2,0.0,0.0,-37.03703703703704,
2017_Q2,WYOMING,6000.0,30000.0,4.0,12.6,5.7,2.8,3.5,1.9,34.1,3500.0,12.0,76.47058823529412,
2017_Q3,WYOMING,3100.0,36000.0,15.0,9.3,5.6,4.4,1.6,5.2,21.8,3500.0,10.0,20.0,
2017_Q4,WYOMING,2500.0,29000.0,12.0,8.4,8.1,5.9,2.4,0.6,38.0,320.0,1.0,-19.444444444444446,
2018_Q1,WYOMING,70.0,9000.0,2.0,0.1,1.9,0.0,0.3,0.9,0.8,0.0,0.0,-68.96551724137932,
2018_Q2,WYOMING,5500.0,28000.0,8.0,2.1,2.7,2.1,0.1,3.7,9.6,2200.0,8.0,211.11111111111111,
2018_Q3,WYOMING,1800.0,34000.0,11.0,2.2,3.3,9.0,2.8,4.0,35.4,3900.0,11.0,21.428571428571427,
2018_Q4,WYOMING,220.0,32000.0,8.0,2.6,1.0,6.8,7.9,1.4,43.9,0.0,0.0,-5.88235294117647,
2019_Q1,WYOMING,0.0,9500.0,3.0,0.1,0.5,0.0,0.0,2.3,0.7,0.0,0.0,-70.3125,10.31578947368421
2019_Q3,WYOMING,2500.0,27000.0,11.0,3.3,6.3,2.2,0.4,2.5,45.7,3500.0,13.0,184.21052631578948,4.074074074074074
2019_Q4,WYOMING,100.0,28000.0,12.0,3.2,4.3,0.0,12.3,13.2,27.6,490.0,2.0,3.7037037037037033,5.357142857142857
2020_Q1,WYOMING,450.0,17000.0,1.0,0.1,0.8,0.0,,1.7,,60.0,,-39.285714285714285,8.823529411764707
2020_Q2,WYOMING,4400.0,30000.0,7.0,0.1,3.5,1.1,,1.2,28.8,2100.0,7.0,76.47058823529412,1.6666666666666667
2020_Q3,WYOMING,640.0,34000.0,11.0,0.7,1.8,5.9,,0.9,13.4,7500.0,22.0,13.333333333333334,0.9117647058823529
2020_Q4,WYOMING,160.0,25000.0,6.0,,2.2,2.4,0.0,1.4,19.2,380.0,2.0,-26.47058823529412,7.199999999999999
2021_Q1,WYOMING,3000.0,14500.0,15.0,,3.3,0.0,,7.9,8.4,1200.0,8.0,-42.0,3.6551724137931036
2021_Q2,WYOMING,7500.0,30000.0,9.0,0.0,1.5,6.9,0.9,2.4,8.3,4900.0,16.0,106.89655172413792,5.666666666666666
2021_Q3,WYOMING,430.0,36000.0,6.0,,0.8,0.5,,0.8,4.7,3900.0,11.0,20.0,1.1388888888888888
2021_Q4,WYOMING,660.0,22000.0,11.0,9.3,2.3,0.0,2.3,0.6,14.7,560.0,3.0,-38.88888888888889,3.954545454545454
2022_Q1,WYOMING,20.0,8000.0,2.0,0.0,1.2,0.0,0.0,0.8,2.2,0.0,0.0,-63.63636363636363,9.5
2022_Q2,WYOMING,4900.0,26000.0,7.0,5.1,3.0,0.0,2.5,1.0,12.6,1800.0,7.0,225.0,2.230769230769231
2022_Q3,WYOMING,1100.0,30000.0,13.0,4.9,1.5,4.9,4.4,,14.1,2300.0,8.0,15.384615384615385,7.666666666666666
2022_Q4,WYOMING,640.0,21000.0,15.0,4.2,0.0,0.0,5.9,7.4,22.9,,0.0,-30.0,18.095238095238095
2023_Q1,WYOMING,1500.0,15000.0,1.0,0.0,1.4,0.0,0.0,,1.4,0.0,0.0,-28.57142857142857,2.466666666666667
2023_Q2,WYOMING,5000.0,19000.0,7.0,0.0,2.3,0.0,10.9,2.5,17.2,2200.0,12.0,26.666666666666668,0.7894736842105263
