Quarter,State,"HONEY, BEE COLONIES - ADDED & REPLACED, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES - INVENTORY, MAX, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, RENOVATED - INVENTORY, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, RENOVATED - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>"
2022_Q3,CONNECTICUT,80.0,4300.0,10.0,90.0,2.0,0.5,4.6,1.0,3.3,,9.4,180.0,4.0
2022_Q3,FLORIDA,38000.0,285000.0,8000.0,58000.0,20.0,1.7,14.2,13.9,30.8,16.6,56.5,29000.0,10.0
2022_Q3,IDAHO,3500.0,112000.0,4000.0,9500.0,8.0,5.0,9.5,9.8,4.9,3.7,44.0,12000.0,11.0
2022_Q3,ILLINOIS,730.0,12500.0,460.0,1100.0,9.0,0.7,1.4,11.8,20.1,10.0,37.4,770.0,6.0
2022_Q3,INDIANA,370.0,14000.0,40.0,650.0,5.0,,2.9,41.2,4.7,2.3,49.8,1300.0,9.0
2022_Q3,IOWA,590.0,53000.0,140.0,650.0,1.0,2.4,2.4,2.1,3.1,2.1,5.1,830.0,2.0
2022_Q3,GEORGIA,18500.0,118000.0,5500.0,23000.0,19.0,7.0,16.3,5.6,21.4,10.1,49.4,39000.0,33.0
2022_Q3,MISSISSIPPI,2100.0,21000.0,480.0,2700.0,13.0,0.9,12.2,3.6,14.6,9.5,56.1,2800.0,13.0
2022_Q3,KENTUCKY,980.0,13500.0,390.0,820.0,6.0,0.0,17.5,0.0,17.2,22.3,26.1,1400.0,10.0
2022_Q3,LOUISIANA,4900.0,55000.0,2400.0,4500.0,8.0,0.9,1.9,,17.0,3.9,51.9,3100.0,6.0
2022_Q3,MAINE,310.0,11000.0,50.0,6500.0,59.0,51.8,,51.8,1.0,,60.2,350.0,3.0
2022_Q3,MARYLAND,600.0,4800.0,150.0,510.0,11.0,4.6,3.4,4.5,36.1,3.1,61.9,1300.0,27.0
2022_Q3,MASSACHUSETTS,350.0,9000.0,140.0,400.0,4.0,1.5,7.5,,4.9,,20.8,610.0,7.0
2022_Q3,MICHIGAN,8000.0,98000.0,2500.0,15500.0,16.0,2.1,3.5,4.6,2.8,1.7,25.4,5500.0,6.0
2022_Q3,MINNESOTA,1700.0,106000.0,3400.0,7500.0,7.0,,4.1,10.7,1.4,2.3,10.7,590.0,1.0
2022_Q3,KANSAS,370.0,7000.0,160.0,1000.0,14.0,2.7,2.4,30.8,7.3,17.3,50.6,140.0,2.0
2022_Q4,OTHER STATES,1190.0,30030.0,,480.0,2.0,,0.0,,18.5,0.7,22.4,130.0,
2022_Q4,OREGON,10000.0,83000.0,2900.0,15000.0,18.0,19.8,3.3,15.8,25.5,1.7,63.4,110.0,
2022_Q4,OKLAHOMA,0.0,16500.0,20.0,180.0,1.0,0.0,0.9,1.3,1.1,,10.4,,0.0
2022_Q4,OHIO,700.0,17500.0,170.0,920.0,5.0,,2.2,,8.2,2.6,15.2,1200.0,7.0
2022_Q4,NEW MEXICO,20.0,9500.0,720.0,920.0,10.0,4.8,1.4,1.6,5.0,1.1,20.3,180.0,2.0
2022_Q4,NORTH CAROLINA,0.0,29000.0,250.0,3400.0,12.0,3.1,3.7,3.6,6.4,,13.5,480.0,2.0
2022_Q4,NEW YORK,740.0,62000.0,1600.0,14000.0,23.0,19.1,41.1,19.5,38.8,3.4,59.3,1600.0,3.0
2022_Q4,PENNSYLVANIA,250.0,30000.0,790.0,3500.0,12.0,1.5,3.1,7.1,12.6,4.9,49.4,1100.0,4.0
2022_Q4,NORTH DAKOTA,11500.0,390000.0,10500.0,39000.0,10.0,1.6,0.9,4.3,12.2,2.5,35.6,4200.0,1.0
2022_Q4,SOUTH CAROLINA,500.0,15500.0,160.0,1700.0,11.0,0.0,4.9,0.5,2.4,1.4,23.6,910.0,6.0
2022_Q4,WYOMING,640.0,21000.0,3800.0,3200.0,15.0,4.2,0.0,0.0,5.9,7.4,22.9,,0.0
2022_Q4,TENNESSEE,1700.0,10500.0,330.0,1400.0,13.0,2.5,1.0,0.7,7.6,3.1,24.4,620.0,6.0
2022_Q4,TEXAS,720.0,260000.0,450.0,7500.0,3.0,4.3,3.8,4.3,12.8,3.0,14.0,2200.0,1.0
2022_Q4,UTAH,990.0,26000.0,1600.0,1800.0,7.0,2.1,,,3.2,,9.2,250.0,1.0
2022_Q4,VERMONT,400.0,10000.0,40.0,370.0,4.0,1.1,0.0,0.6,3.2,0.0,12.0,,0.0
2022_Q4,VIRGINIA,300.0,10500.0,200.0,1300.0,12.0,,6.4,0.0,20.9,3.9,43.3,750.0,7.0
2022_Q4,WASHINGTON,540.0,89000.0,2800.0,7500.0,8.0,0.0,4.2,,6.4,8.2,34.0,220.0,
2022_Q4,WEST VIRGINIA,0.0,8000.0,90.0,1100.0,14.0,0.8,6.4,0.0,3.8,0.5,33.4,220.0,3.0
2022_Q4,WISCONSIN,140.0,47000.0,2600.0,3500.0,7.0,19.4,9.9,17.5,21.4,11.7,23.2,380.0,1.0
2022_Q4,NEW JERSEY,730.0,20000.0,70.0,1000.0,5.0,,0.5,,6.1,4.1,15.0,70.0,
2022_Q4,SOUTH DAKOTA,20.0,175000.0,820.0,27000.0,15.0,5.0,9.4,11.4,30.7,,67.1,10.0,
2022_Q4,NEBRASKA,1100.0,47000.0,1600.0,5500.0,12.0,10.9,0.0,,12.9,7.4,31.4,300.0,1.0
2022_Q4,KANSAS,100.0,6000.0,470.0,860.0,14.0,0.0,30.1,0.8,2.7,1.8,70.0,130.0,2.0
2022_Q4,MISSOURI,220.0,7000.0,50.0,380.0,5.0,0.0,2.2,0.0,8.8,1.0,12.5,300.0,4.0
2022_Q4,ALABAMA,900.0,11000.0,100.0,1100.0,10.0,0.0,5.6,0.6,9.7,6.7,23.1,560.0,5.0
2022_Q4,MONTANA,2300.0,101000.0,0.0,4500.0,4.0,1.3,0.7,7.3,8.8,0.0,27.8,6000.0,6.0
2022_Q4,ARIZONA,1500.0,37000.0,2000.0,5000.0,14.0,0.9,3.1,0.0,0.5,1.8,17.9,570.0,2.0
2022_Q4,ARKANSAS,110.0,22000.0,880.0,940.0,4.0,,,,2.7,0.6,9.9,30.0,
2022_Q4,CALIFORNIA,30000.0,1050000.0,19500.0,60000.0,6.0,18.8,27.1,19.0,24.8,3.4,48.6,58000.0,6.0
2022_Q4,COLORADO,1100.0,20000.0,100.0,2000.0,10.0,,,,,4.5,5.3,70.0,
2022_Q4,CONNECTICUT,20.0,4100.0,40.0,330.0,8.0,,1.2,0.7,2.3,0.6,12.8,40.0,1.0
2022_Q4,GEORGIA,18000.0,133000.0,4900.0,30000.0,23.0,3.3,8.5,3.7,11.5,2.1,33.5,17000.0,13.0
2022_Q4,IDAHO,40000.0,154000.0,8500.0,22000.0,14.0,2.2,2.0,4.1,2.8,10.8,17.8,6000.0,4.0
2022_Q4,ILLINOIS,80.0,11000.0,690.0,1600.0,15.0,0.3,2.3,4.2,9.0,8.9,25.2,460.0,4.0
2022_Q4,FLORIDA,30000.0,300000.0,17500.0,61000.0,20.0,3.5,7.8,14.2,14.7,7.0,33.2,40000.0,13.0
2022_Q4,IOWA,80.0,51000.0,160.0,1700.0,3.0,0.9,1.4,2.3,1.3,2.9,6.7,90.0,
2022_Q4,MISSISSIPPI,2900.0,31000.0,1100.0,3600.0,12.0,0.5,5.4,5.0,1.7,4.7,13.0,250.0,1.0
2022_Q4,INDIANA,300.0,12500.0,180.0,2200.0,18.0,18.2,17.1,20.7,23.4,14.8,43.1,1200.0,10.0
2022_Q4,MICHIGAN,8500.0,73000.0,2700.0,5500.0,8.0,6.3,2.6,1.5,4.3,5.3,24.9,700.0,1.0
2022_Q4,MASSACHUSETTS,140.0,6000.0,20.0,260.0,4.0,3.0,10.6,1.5,0.7,2.0,29.8,160.0,3.0
2022_Q4,MARYLAND,1400.0,5000.0,90.0,520.0,10.0,0.9,13.4,0.6,10.9,2.2,40.9,20.0,
2022_Q4,MINNESOTA,150.0,99000.0,930.0,4600.0,5.0,,0.9,3.0,,1.1,9.1,110.0,
2022_Q4,LOUISIANA,170.0,34000.0,1500.0,3100.0,9.0,1.2,5.2,2.1,9.1,0.9,18.5,640.0,2.0
2022_Q4,KENTUCKY,130.0,15500.0,260.0,2300.0,15.0,0.0,6.6,,5.2,10.2,20.3,630.0,4.0
2022_Q4,MAINE,0.0,4900.0,120.0,150.0,3.0,0.0,0.0,8.1,2.3,0.7,9.0,60.0,1.0
2023_Q1,IOWA,10500.0,53000.0,830.0,1700.0,3.0,1.3,1.4,2.2,1.0,3.2,26.9,240.0,
2023_Q1,MINNESOTA,4000.0,52000.0,6000.0,1100.0,2.0,0.8,1.3,,,1.4,9.2,1600.0,3.0
2023_Q1,MICHIGAN,330.0,64000.0,180.0,9000.0,14.0,0.5,1.1,1.2,0.6,1.7,6.5,2100.0,3.0
2023_Q1,MASSACHUSETTS,180.0,8000.0,110.0,820.0,10.0,1.5,5.2,0.0,2.7,1.8,9.6,80.0,1.0
2023_Q1,MARYLAND,670.0,6000.0,330.0,1100.0,18.0,2.5,7.3,0.0,4.7,3.9,16.4,140.0,2.0
2023_Q1,MAINE,190.0,7500.0,10.0,290.0,4.0,0.0,0.8,1.5,0.0,2.5,16.8,130.0,2.0
2023_Q1,LOUISIANA,6000.0,38000.0,3500.0,4800.0,13.0,2.4,2.9,2.0,10.0,6.0,48.2,3700.0,10.0
2023_Q1,KENTUCKY,260.0,10500.0,420.0,1100.0,10.0,0.6,3.2,1.7,5.9,9.4,16.6,80.0,1.0
2023_Q1,KANSAS,940.0,3900.0,180.0,490.0,13.0,0.8,8.9,5.4,2.7,2.7,20.9,20.0,1.0
2023_Q1,INDIANA,3200.0,7000.0,200.0,1300.0,19.0,,6.0,0.0,4.5,2.3,24.8,40.0,1.0
2023_Q1,ALABAMA,2000.0,14000.0,210.0,1400.0,10.0,0.7,9.9,1.5,18.3,8.3,31.9,880.0,6.0
2023_Q1,IDAHO,4000.0,167000.0,14000.0,12500.0,7.0,,1.2,5.3,2.8,6.0,12.1,8000.0,5.0
2023_Q1,GEORGIA,18500.0,121000.0,4900.0,13000.0,11.0,,1.7,7.7,1.3,7.4,31.2,8000.0,7.0
2023_Q1,FLORIDA,51000.0,305000.0,6500.0,34000.0,11.0,3.5,4.2,5.6,11.1,8.5,28.1,18500.0,6.0
2023_Q1,CONNECTICUT,480.0,4000.0,100.0,360.0,9.0,0.0,2.8,0.1,1.8,7.2,10.8,70.0,2.0
2023_Q1,COLORADO,500.0,10000.0,150.0,520.0,5.0,0.0,0.9,,0.0,1.4,1.8,0.0,0.0
2023_Q1,CALIFORNIA,88000.0,1330000.0,19000.0,196000.0,15.0,11.3,23.0,14.1,18.2,16.7,48.7,48000.0,4.0
2023_Q1,ARKANSAS,1200.0,23000.0,1300.0,2200.0,10.0,5.3,2.0,24.7,51.4,5.9,62.2,10.0,
2023_Q1,ARIZONA,290.0,34000.0,450.0,510.0,2.0,0.0,,,0.0,0.5,72.9,80.0,
2023_Q1,MISSISSIPPI,65000.0,37000.0,270.0,2300.0,6.0,1.1,15.4,7.5,9.6,2.7,19.6,4100.0,11.0
2023_Q1,ILLINOIS,1700.0,9500.0,520.0,1800.0,19.0,0.6,10.5,0.9,9.0,10.0,21.5,320.0,3.0
2023_Q1,MISSOURI,3900.0,6500.0,150.0,940.0,14.0,0.0,3.6,0.0,4.3,9.5,12.7,100.0,2.0
2023_Q1,WISCONSIN,1400.0,29000.0,3100.0,3300.0,11.0,0.8,2.7,0.5,0.9,7.2,15.0,270.0,1.0
2023_Q1,NEBRASKA,0.0,23000.0,2700.0,1100.0,5.0,,4.3,0.0,,,8.2,0.0,0.0
2023_Q1,MONTANA,6000.0,45000.0,2200.0,70.0,,0.0,0.0,,0.0,,0.6,0.0,0.0
2023_Q1,WYOMING,1500.0,15000.0,370.0,150.0,1.0,0.0,1.4,0.0,0.0,,1.4,0.0,0.0
2023_Q1,WEST VIRGINIA,40.0,6000.0,430.0,600.0,10.0,1.0,2.0,1.1,2.8,3.4,14.5,40.0,1.0
2023_Q1,WASHINGTON,19000.0,81000.0,13500.0,13500.0,17.0,2.3,6.4,2.5,2.4,4.5,12.1,250.0,
2023_Q1,VIRGINIA,470.0,10500.0,160.0,1200.0,11.0,,4.2,,10.5,4.8,22.6,150.0,1.0
2023_Q1,VERMONT,30.0,10000.0,40.0,400.0,4.0,,0.0,,,1.6,3.1,40.0,
2023_Q1,TEXAS,62000.0,300000.0,4800.0,20000.0,7.0,,9.7,7.6,6.7,1.1,11.3,8500.0,3.0
2023_Q1,TENNESSEE,2800.0,11500.0,180.0,1800.0,16.0,0.9,7.0,1.0,5.5,4.9,39.8,40.0,
2023_Q1,SOUTH DAKOTA,0.0,58000.0,1200.0,2200.0,4.0,,1.8,,0.0,1.0,2.7,0.0,0.0
2023_Q1,SOUTH CAROLINA,2700.0,16500.0,20.0,1700.0,10.0,0.0,10.4,,7.3,7.4,32.2,800.0,5.0
2023_Q1,UTAH,900.0,24000.0,2700.0,2600.0,11.0,19.0,2.8,19.0,19.4,2.0,32.4,360.0,2.0
2023_Q1,OTHER STATES,1580.0,31650.0,,730.0,2.0,13.6,1.1,0.0,19.0,,27.2,470.0,1.0
2023_Q1,OREGON,11500.0,87000.0,5500.0,8000.0,9.0,6.0,11.4,,13.1,2.0,28.7,500.0,1.0
2023_Q1,OKLAHOMA,10.0,17000.0,30.0,1600.0,9.0,0.0,2.8,,1.1,,4.7,0.0,0.0
2023_Q1,NEW JERSEY,3100.0,12500.0,460.0,1300.0,10.0,,1.7,0.0,6.7,3.8,20.0,110.0,1.0
2023_Q1,OHIO,1200.0,19500.0,390.0,2500.0,13.0,0.0,20.1,11.5,10.6,4.3,37.8,160.0,1.0
2023_Q1,NORTH DAKOTA,2700.0,89000.0,3200.0,2400.0,3.0,0.0,0.6,,0.0,0.0,16.2,1000.0,1.0
2023_Q1,NORTH CAROLINA,2200.0,30000.0,1200.0,4100.0,14.0,,4.5,,6.1,2.5,22.5,2800.0,9.0
2023_Q1,NEW YORK,560.0,40000.0,3500.0,8000.0,20.0,22.6,3.9,1.4,10.3,4.9,33.5,510.0,1.0
2023_Q1,NEW MEXICO,460.0,8500.0,20.0,4600.0,54.0,64.8,0.9,1.0,,1.4,84.2,760.0,9.0
2023_Q1,PENNSYLVANIA,1800.0,28000.0,2600.0,4800.0,17.0,2.5,2.0,0.7,4.6,7.7,20.9,490.0,2.0
2023_Q2,KENTUCKY,960.0,9000.0,190.0,550.0,6.0,1.0,0.5,1.3,2.9,5.6,8.0,450.0,5.0
2023_Q2,LOUISIANA,4700.0,39000.0,2100.0,2800.0,7.0,,24.7,17.5,3.6,0.8,32.0,9000.0,23.0
2023_Q2,MAINE,510.0,15500.0,0.0,1000.0,6.0,3.9,,4.7,,0.0,10.6,1100.0,7.0
2023_Q2,MINNESOTA,7500.0,76000.0,1400.0,2600.0,3.0,,1.1,10.1,2.1,7.7,13.0,1700.0,2.0
2023_Q2,MASSACHUSETTS,1300.0,10500.0,60.0,1500.0,14.0,0.7,10.6,,,1.6,28.2,510.0,5.0
2023_Q2,MICHIGAN,9000.0,72000.0,2400.0,4200.0,6.0,1.8,3.3,2.1,1.7,10.3,16.5,2300.0,3.0
2023_Q2,KANSAS,1500.0,3500.0,300.0,340.0,10.0,0.1,3.4,21.7,2.0,2.0,35.5,360.0,10.0
2023_Q2,MARYLAND,690.0,9000.0,30.0,580.0,6.0,,0.5,0.0,0.6,4.5,11.7,730.0,8.0
2023_Q2,IOWA,11500.0,69000.0,880.0,4600.0,7.0,4.5,5.1,9.9,2.6,,17.9,2700.0,4.0
2023_Q2,ARIZONA,4900.0,34000.0,30.0,8500.0,25.0,2.1,0.7,0.0,0.0,,15.4,2400.0,7.0
2023_Q2,ILLINOIS,3300.0,9500.0,210.0,530.0,6.0,3.2,6.7,6.8,13.3,3.7,25.6,700.0,7.0
2023_Q2,IDAHO,22000.0,132000.0,1900.0,7000.0,5.0,5.9,1.3,5.7,6.7,1.4,40.9,11000.0,8.0
2023_Q2,GEORGIA,25000.0,131000.0,7000.0,21000.0,16.0,2.4,9.8,3.9,12.2,7.1,30.2,42000.0,32.0
2023_Q2,FLORIDA,56000.0,295000.0,14500.0,40000.0,14.0,7.1,15.1,18.2,21.8,7.7,49.5,23000.0,8.0
2023_Q2,CONNECTICUT,690.0,4200.0,80.0,230.0,5.0,0.8,2.7,0.0,4.9,0.7,66.3,800.0,19.0
2023_Q2,COLORADO,4500.0,33000.0,300.0,1100.0,3.0,5.5,0.7,1.3,5.1,,64.4,1500.0,5.0
2023_Q2,CALIFORNIA,131000.0,930000.0,2900.0,52000.0,6.0,4.0,11.3,4.5,3.3,4.1,41.6,112000.0,12.0
2023_Q2,ARKANSAS,6000.0,24000.0,1400.0,1900.0,8.0,2.8,1.9,7.4,13.1,3.1,22.4,2200.0,9.0
2023_Q2,MISSISSIPPI,12500.0,74000.0,1100.0,3200.0,4.0,1.0,9.1,3.2,3.5,2.4,12.6,8000.0,11.0
2023_Q2,INDIANA,4100.0,9500.0,300.0,320.0,3.0,1.6,18.3,7.4,5.6,3.0,23.8,1500.0,16.0
2023_Q2,MISSOURI,4600.0,9500.0,40.0,390.0,4.0,0.8,4.8,0.5,6.4,3.4,13.1,910.0,10.0
2023_Q2,OTHER STATES,2690.0,32320.0,,1170.0,4.0,3.3,0.5,2.1,3.5,,10.6,3600.0,11.0
2023_Q2,NEBRASKA,10000.0,28000.0,280.0,1200.0,4.0,0.6,0.6,0.5,3.9,3.7,26.8,1900.0,7.0
2023_Q2,WYOMING,5000.0,19000.0,150.0,1400.0,7.0,0.0,2.3,0.0,10.9,2.5,17.2,2200.0,12.0
2023_Q2,WISCONSIN,4900.0,52000.0,60.0,570.0,1.0,47.8,48.1,49.2,9.8,46.8,67.2,1300.0,3.0
2023_Q2,WEST VIRGINIA,1400.0,6500.0,0.0,350.0,5.0,1.8,1.8,0.0,3.2,0.8,31.1,1000.0,15.0
2023_Q2,WASHINGTON,18500.0,123000.0,2400.0,14000.0,11.0,6.1,4.3,9.2,1.0,,41.6,15500.0,13.0
2023_Q2,VIRGINIA,3800.0,10500.0,140.0,670.0,6.0,0.8,6.6,0.0,7.5,3.0,23.3,1300.0,12.0
2023_Q2,VERMONT,990.0,9500.0,0.0,160.0,2.0,0.0,,0.8,0.5,1.2,9.7,210.0,2.0
2023_Q2,UTAH,9500.0,18500.0,2800.0,3700.0,20.0,25.5,28.6,28.0,33.6,,55.0,2500.0,14.0
2023_Q2,TEXAS,85000.0,370000.0,1900.0,16000.0,4.0,10.9,30.1,12.1,42.3,10.2,46.8,118000.0,32.0
2023_Q2,TENNESSEE,3800.0,13500.0,190.0,920.0,7.0,0.0,2.8,,1.5,1.8,13.3,2600.0,19.0
2023_Q2,MONTANA,22000.0,97000.0,330.0,4500.0,5.0,2.1,6.5,2.9,,,23.7,18500.0,19.0
2023_Q2,SOUTH DAKOTA,8500.0,137000.0,1000.0,2500.0,2.0,,1.4,5.8,7.1,0.8,13.7,25000.0,18.0
2023_Q2,PENNSYLVANIA,8000.0,29000.0,1900.0,1700.0,6.0,2.7,1.1,6.9,7.2,1.1,13.8,2200.0,8.0
2023_Q2,OREGON,29000.0,95000.0,3800.0,17500.0,18.0,3.5,4.3,14.3,9.3,,27.9,31000.0,33.0
2023_Q2,OKLAHOMA,6000.0,13000.0,0.0,320.0,2.0,0.0,0.7,0.0,0.9,,4.0,2900.0,22.0
2023_Q2,OHIO,8500.0,18500.0,20.0,1300.0,7.0,0.7,1.0,5.7,33.5,4.4,65.3,5000.0,27.0
2023_Q2,NORTH DAKOTA,33000.0,395000.0,820.0,7000.0,2.0,2.7,1.3,6.9,6.9,,60.5,4100.0,1.0
2023_Q2,NORTH CAROLINA,9000.0,28000.0,150.0,2300.0,8.0,0.9,1.6,,8.8,2.5,28.8,5500.0,20.0
2023_Q2,NEW YORK,6500.0,52000.0,360.0,1800.0,3.0,2.2,9.3,2.3,9.1,,24.7,2100.0,4.0
2023_Q2,NEW MEXICO,530.0,4300.0,40.0,230.0,5.0,1.3,1.1,0.7,0.6,,4.0,250.0,6.0
2023_Q2,NEW JERSEY,1000.0,16500.0,340.0,720.0,4.0,0.8,2.5,,3.6,1.1,13.2,520.0,3.0
2023_Q2,SOUTH CAROLINA,2300.0,17500.0,190.0,1000.0,6.0,0.7,15.8,,5.7,2.7,32.2,2600.0,15.0
2023_Q2,ALABAMA,4200.0,15500.0,250.0,2000.0,13.0,2.1,4.4,1.0,10.4,9.1,37.1,3800.0,25.0
