Quarter,State,Colonies_Added_And_Replaced,Max_Colonies,Pct_Affected_Deadout,Pct_Affected_Disease,Pct_Affected_Other,Pct_Affected_Pesticides,Pct_Affected_Pests,Pct_Affected_Unknown,Pct_Affected_Varroa_Mites,Num_Renovated,Pct_Renovated,Max_Colonies_Pct_Change,Pct_Affected_Colony_Collapse_Disorder
2017_Q1,WEST VIRGINIA,450.0,8000.0,10.0,0.2,11.9,0.0,1.0,1.3,15.8,100.0,1.0,6.67,
2017_Q2,WEST VIRGINIA,4100.0,7500.0,5.0,1.8,3.7,0.4,1.6,1.6,11.6,2500.0,33.0,-6.25,
2017_Q3,WEST VIRGINIA,440.0,9000.0,10.0,1.4,9.5,0.6,6.2,3.8,23.2,1900.0,21.0,20.0,
2017_Q4,WEST VIRGINIA,70.0,8500.0,14.0,2.4,7.8,0.1,5.3,3.6,60.1,1600.0,19.0,-5.56,
2018_Q1,WEST VIRGINIA,330.0,8500.0,29.0,2.0,20.8,3.4,8.0,4.9,15.0,60.0,1.0,0.0,
2018_Q2,WEST VIRGINIA,2300.0,7000.0,8.0,0.9,13.6,2.9,7.5,7.9,13.8,550.0,8.0,-17.65,
2018_Q3,WEST VIRGINIA,170.0,8000.0,7.0,0.3,6.8,0.3,52.6,2.1,57.0,1200.0,15.0,14.29,
2018_Q4,WEST VIRGINIA,50.0,7000.0,17.0,0.6,4.2,7.2,15.2,6.8,29.5,70.0,1.0,-12.5,
2019_Q1,WEST VIRGINIA,20.0,7000.0,19.0,1.1,5.0,0.2,3.2,1.3,10.3,60.0,1.0,0.0,7.57
2019_Q3,WEST VIRGINIA,200.0,10000.0,11.0,0.7,6.9,2.7,10.7,0.3,33.7,1100.0,11.0,42.86,2.9
2019_Q4,WEST VIRGINIA,30.0,8000.0,19.0,1.1,6.1,0.4,10.7,2.2,65.8,1600.0,20.0,-20.0,10.88
2020_Q1,WEST VIRGINIA,600.0,8000.0,14.0,1.3,2.6,0.6,7.0,0.0,17.3,680.0,9.0,0.0,2.5
2020_Q2,WEST VIRGINIA,1600.0,7500.0,8.0,0.7,2.8,0.5,1.8,1.9,46.2,1500.0,20.0,-6.25,1.73
2020_Q3,WEST VIRGINIA,210.0,8000.0,7.0,4.7,1.7,4.7,10.1,2.6,17.7,800.0,10.0,6.67,6.0
2020_Q4,WEST VIRGINIA,120.0,7500.0,7.0,0.0,4.5,1.0,4.3,1.1,7.2,800.0,11.0,-6.25,2.0
2021_Q1,WEST VIRGINIA,200.0,9000.0,13.0,0.7,1.2,2.6,3.3,3.1,13.6,460.0,5.0,20.0,5.33
2021_Q2,WEST VIRGINIA,1900.0,9000.0,2.0,1.1,1.0,0.0,3.9,2.2,5.2,390.0,4.0,0.0,0.44
2021_Q3,WEST VIRGINIA,320.0,8000.0,7.0,10.2,2.8,9.9,15.1,1.2,24.7,220.0,3.0,-11.11,2.25
2021_Q4,WEST VIRGINIA,10.0,7500.0,7.0,0.6,1.0,1.9,6.3,3.1,13.8,100.0,1.0,-6.25,3.47
2022_Q1,WEST VIRGINIA,1000.0,5000.0,20.0,1.7,6.0,1.2,7.4,0.9,15.8,200.0,4.0,-33.33,7.4
2022_Q2,WEST VIRGINIA,2400.0,7500.0,3.0,3.6,1.0,0.0,7.4,0.9,13.1,2600.0,35.0,50.0,1.6
2022_Q3,WEST VIRGINIA,520.0,8000.0,5.0,3.8,0.0,3.4,9.2,2.1,14.8,660.0,8.0,6.67,0.88
2022_Q4,WEST VIRGINIA,0.0,8000.0,14.0,0.8,6.4,0.0,3.8,0.5,33.4,220.0,3.0,0.0,1.12
2023_Q1,WEST VIRGINIA,40.0,6000.0,10.0,1.0,2.0,1.1,2.8,3.4,14.5,40.0,1.0,-25.0,7.17
2023_Q2,WEST VIRGINIA,1400.0,6500.0,5.0,1.8,1.8,0.0,3.2,0.8,31.1,1000.0,15.0,8.33,0.0
2015_Q1,WISCONSIN,3100.0,29000.0,28.0,2.7,8.3,8.5,1.6,5.8,18.8,2500.0,9.0,,
2015_Q2,WISCONSIN,10000.0,65000.0,7.0,1.0,15.2,8.2,5.6,2.3,35.3,5500.0,9.0,124.14,
2015_Q3,WISCONSIN,1300.0,62000.0,15.0,8.3,12.6,20.9,20.1,13.5,47.3,4300.0,7.0,-4.62,
2015_Q4,WISCONSIN,210.0,48000.0,14.0,2.5,6.6,21.9,15.6,21.4,49.4,10.0,0.0,-22.58,
2016_Q1,WISCONSIN,530.0,21000.0,15.0,1.1,10.8,13.4,1.6,10.4,24.2,0.0,0.0,-56.25,
2016_Q2,WISCONSIN,17500.0,78000.0,7.0,12.8,14.9,12.6,3.7,10.5,23.4,3600.0,5.0,271.43,
2016_Q3,WISCONSIN,880.0,75000.0,16.0,10.8,5.1,15.8,13.6,11.1,31.5,640.0,1.0,-3.85,
2016_Q4,WISCONSIN,10.0,59000.0,13.0,10.0,10.6,10.6,12.2,46.2,69.3,20.0,0.0,-21.33,
2017_Q1,WISCONSIN,450.0,22000.0,20.0,1.1,4.0,2.0,1.9,10.5,19.0,70.0,0.0,-62.71,
2017_Q2,WISCONSIN,13000.0,65000.0,6.0,1.7,3.2,2.2,1.7,0.3,13.8,6500.0,10.0,195.45,
2017_Q3,WISCONSIN,6000.0,75000.0,17.0,18.5,13.0,21.8,21.0,12.1,61.6,9000.0,12.0,15.38,
2017_Q4,WISCONSIN,530.0,55000.0,15.0,33.1,15.3,22.8,36.9,15.2,53.1,3000.0,5.0,-26.67,
2018_Q1,WISCONSIN,2800.0,29000.0,16.0,1.2,3.6,1.5,3.7,3.7,14.1,1600.0,6.0,-47.27,
2018_Q2,WISCONSIN,12000.0,56000.0,12.0,18.3,29.5,27.1,16.9,0.8,32.1,7000.0,13.0,93.1,
2018_Q3,WISCONSIN,2400.0,69000.0,14.0,2.6,6.1,19.5,32.7,4.3,54.4,3800.0,6.0,23.21,
2018_Q4,WISCONSIN,1600.0,48000.0,18.0,1.5,7.6,24.5,28.3,5.2,29.9,530.0,1.0,-30.43,
2019_Q1,WISCONSIN,580.0,17000.0,22.0,0.7,13.8,1.1,3.2,5.0,15.9,100.0,1.0,-64.58,4.71
2019_Q3,WISCONSIN,2400.0,63000.0,10.0,13.9,6.5,18.1,20.5,3.9,46.4,10000.0,16.0,270.59,1.3
2019_Q4,WISCONSIN,1800.0,46000.0,18.0,14.8,22.0,14.1,22.1,7.3,40.0,3000.0,7.0,-26.98,6.3
2020_Q1,WISCONSIN,700.0,28000.0,7.0,0.0,2.7,0.0,1.9,3.1,9.0,370.0,1.0,-39.13,5.71
2020_Q2,WISCONSIN,14000.0,55000.0,3.0,25.0,25.8,25.1,27.3,26.1,46.1,4600.0,8.0,96.43,0.16
2020_Q3,WISCONSIN,970.0,68000.0,12.0,12.9,13.8,26.1,22.8,20.4,43.1,9000.0,13.0,23.64,2.94
2020_Q4,WISCONSIN,2800.0,60000.0,13.0,0.0,1.8,7.4,0.6,1.2,29.3,4700.0,8.0,-11.76,4.5
2021_Q1,WISCONSIN,230.0,44000.0,6.0,0.0,3.6,0.0,0.0,3.2,16.1,170.0,0.0,-26.67,3.86
2021_Q2,WISCONSIN,10000.0,57000.0,4.0,1.2,1.1,15.1,19.3,2.2,26.1,7500.0,13.0,29.55,1.18
2021_Q3,WISCONSIN,1500.0,66000.0,11.0,20.3,15.3,31.2,36.8,8.0,56.0,4300.0,7.0,15.79,3.18
2021_Q4,WISCONSIN,1100.0,47000.0,12.0,0.5,2.5,0.7,0.0,0.7,28.4,150.0,0.0,-28.79,3.4
2022_Q1,WISCONSIN,1400.0,53000.0,5.0,0.0,2.0,6.5,0.0,0.5,7.9,240.0,0.0,12.77,6.04
2022_Q2,WISCONSIN,7000.0,62000.0,3.0,4.9,9.6,11.8,14.6,6.0,26.9,1300.0,2.0,16.98,0.21
2022_Q3,WISCONSIN,4400.0,58000.0,24.0,7.2,5.0,6.7,7.9,6.9,20.4,8000.0,14.0,-6.45,4.83
2022_Q4,WISCONSIN,140.0,47000.0,7.0,19.4,9.9,17.5,21.4,11.7,23.2,380.0,1.0,-18.97,5.53
2023_Q1,WISCONSIN,1400.0,29000.0,11.0,0.8,2.7,0.5,0.9,7.2,15.0,270.0,1.0,-38.3,10.69
2023_Q2,WISCONSIN,4900.0,52000.0,1.0,47.8,48.1,49.2,9.8,46.8,67.2,1300.0,3.0,79.31,0.12
2015_Q1,WYOMING,2000.0,12000.0,17.0,0.0,0.7,0.0,0.0,0.0,0.9,1400.0,12.0,,
2015_Q2,WYOMING,7500.0,25000.0,13.0,0.8,8.3,3.6,17.9,2.4,19.1,5000.0,20.0,108.33,
2015_Q3,WYOMING,270.0,35000.0,7.0,6.4,2.0,3.4,11.0,0.4,28.5,440.0,1.0,40.0,
2015_Q4,WYOMING,30.0,25000.0,5.0,6.6,11.3,10.5,3.3,3.9,45.0,0.0,0.0,-28.57,
2016_Q1,WYOMING,440.0,6500.0,5.0,0.2,0.8,2.5,0.4,1.3,0.0,0.0,0.0,-74.0,
2016_Q2,WYOMING,7500.0,27000.0,10.0,1.2,2.5,0.6,2.6,0.8,7.1,580.0,2.0,315.38,
2016_Q3,WYOMING,1800.0,40000.0,18.0,0.5,3.4,2.6,3.1,0.3,38.6,1000.0,3.0,48.15,
2016_Q4,WYOMING,50.0,27000.0,8.0,3.1,1.1,5.2,1.6,0.0,32.2,0.0,0.0,-32.5,
2017_Q1,WYOMING,1300.0,17000.0,21.0,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.0,-37.04,
2017_Q2,WYOMING,6000.0,30000.0,4.0,12.6,5.7,2.8,3.5,1.9,34.1,3500.0,12.0,76.47,
2017_Q3,WYOMING,3100.0,36000.0,15.0,9.3,5.6,4.4,1.6,5.2,21.8,3500.0,10.0,20.0,
2017_Q4,WYOMING,2500.0,29000.0,12.0,8.4,8.1,5.9,2.4,0.6,38.0,320.0,1.0,-19.44,
2018_Q1,WYOMING,70.0,9000.0,2.0,0.1,1.9,0.0,0.3,0.9,0.8,0.0,0.0,-68.97,
2018_Q2,WYOMING,5500.0,28000.0,8.0,2.1,2.7,2.1,0.1,3.7,9.6,2200.0,8.0,211.11,
2018_Q3,WYOMING,1800.0,34000.0,11.0,2.2,3.3,9.0,2.8,4.0,35.4,3900.0,11.0,21.43,
2018_Q4,WYOMING,220.0,32000.0,8.0,2.6,1.0,6.8,7.9,1.4,43.9,0.0,0.0,-5.88,
2019_Q1,WYOMING,0.0,9500.0,3.0,0.1,0.5,0.0,0.0,2.3,0.7,0.0,0.0,-70.31,10.32
2019_Q3,WYOMING,2500.0,27000.0,11.0,3.3,6.3,2.2,0.4,2.5,45.7,3500.0,13.0,184.21,4.07
2019_Q4,WYOMING,100.0,28000.0,12.0,3.2,4.3,0.0,12.3,13.2,27.6,490.0,2.0,3.7,5.36
2020_Q1,WYOMING,450.0,17000.0,1.0,0.1,0.8,0.0,0.0,1.7,0.0,60.0,0.0,-39.29,8.82
2020_Q2,WYOMING,4400.0,30000.0,7.0,0.1,3.5,1.1,0.0,1.2,28.8,2100.0,7.0,76.47,1.67
2020_Q3,WYOMING,640.0,34000.0,11.0,0.7,1.8,5.9,0.0,0.9,13.4,7500.0,22.0,13.33,0.91
2020_Q4,WYOMING,160.0,25000.0,6.0,0.0,2.2,2.4,0.0,1.4,19.2,380.0,2.0,-26.47,7.2
2021_Q1,WYOMING,3000.0,14500.0,15.0,0.0,3.3,0.0,0.0,7.9,8.4,1200.0,8.0,-42.0,3.66
2021_Q2,WYOMING,7500.0,30000.0,9.0,0.0,1.5,6.9,0.9,2.4,8.3,4900.0,16.0,106.9,5.67
2021_Q3,WYOMING,430.0,36000.0,6.0,0.0,0.8,0.5,0.0,0.8,4.7,3900.0,11.0,20.0,1.14
2021_Q4,WYOMING,660.0,22000.0,11.0,9.3,2.3,0.0,2.3,0.6,14.7,560.0,3.0,-38.89,3.95
2022_Q1,WYOMING,20.0,8000.0,2.0,0.0,1.2,0.0,0.0,0.8,2.2,0.0,0.0,-63.64,9.5
2022_Q2,WYOMING,4900.0,26000.0,7.0,5.1,3.0,0.0,2.5,1.0,12.6,1800.0,7.0,225.0,2.23
2022_Q3,WYOMING,1100.0,30000.0,13.0,4.9,1.5,4.9,4.4,0.0,14.1,2300.0,8.0,15.38,7.67
2022_Q4,WYOMING,640.0,21000.0,15.0,4.2,0.0,0.0,5.9,7.4,22.9,,0.0,-30.0,18.1
2023_Q1,WYOMING,1500.0,15000.0,1.0,0.0,1.4,0.0,0.0,0.0,1.4,0.0,0.0,-28.57,2.47
2023_Q2,WYOMING,5000.0,19000.0,7.0,0.0,2.3,0.0,10.9,2.5,17.2,2200.0,12.0,26.67,0.79
